SeniorCitizen,Partner,Dependents,tenure,InternetService,OnlineSecurity,TechSupport,PaperlessBilling,MonthlyCharges,Contract_Risk,PaymentMethod_Electronic check,PaymentMethod_Mailed check,PaymentMethod_Automatic,Churn
0,0,0,22,2,0,1,1,90.02736575472083,2,1,0,0,1
1,0,0,8,2,0,0,1,75.42251422750606,2,1,0,0,1
1,0,0,5,2,0,0,1,91.3126325320818,2,1,0,0,1
0,1,0,47,2,0,0,1,98.77468957240484,2,0,0,0,1
0,0,0,9,2,0,0,1,95.2307265627714,2,1,0,0,1
0,0,0,2,2,0,0,0,79.09236156446055,2,1,0,0,1
0,0,0,8,2,0,0,1,104.61606075567249,2,0,0,0,1
0,0,0,54,2,0,0,1,100.0534410623275,1,1,0,0,1
0,0,0,64,2,0,0,1,105.5239343745561,1,0,0,0,1
0,0,1,1,2,0,0,0,78.74683340487093,2,1,0,0,1
0,1,0,7,2,0,0,1,69.62026247119131,2,0,0,0,1
0,0,0,58,2,1,0,1,109.78034734322753,1,1,0,0,1
0,1,0,67,2,0,0,1,90.42094568391997,1,0,0,0,1
0,0,0,31,2,0,0,1,78.7822592995197,2,1,0,0,1
0,0,0,2,2,0,0,0,85.75479507266692,2,1,0,0,1
0,0,0,4,2,0,0,0,78.76361606398082,2,1,0,0,1
0,1,0,47,2,0,0,1,84.94133152809371,2,0,0,0,1
0,0,0,1,2,0,0,1,70.10238355301344,2,1,0,0,1
0,0,0,1,1,0,0,0,50.86342290523966,2,0,1,0,1
0,0,0,4,1,0,0,0,45.92144112391779,2,0,1,0,1
0,0,0,15,1,0,0,0,50.192828973807,2,1,0,0,1
0,0,1,61,2,0,0,1,99.8300124585534,1,1,0,0,1
0,0,0,42,2,0,0,1,105.48605835686502,1,1,0,0,1
0,0,0,12,2,0,0,1,100.06623603246943,2,0,0,0,1
0,0,0,69,2,0,1,1,105.17140775763697,0,0,0,1,1
0,0,0,1,2,0,0,1,70.02031110905126,2,1,0,0,1
1,0,0,37,2,0,0,1,100.74948328535622,2,1,0,0,1
0,0,0,2,2,0,0,1,80.53873123444143,2,1,0,0,1
0,0,0,1,2,0,0,1,95.84175975709596,2,1,0,0,1
1,1,0,4,2,0,0,1,74.35099001543875,2,0,0,0,1
1,1,0,16,2,0,0,1,85.35,2,0,0,1,1
0,0,0,2,2,0,0,1,70.89644328443424,2,1,0,0,1
0,1,1,25,2,0,0,1,90.18954449272425,1,1,0,0,1
0,0,0,1,1,0,0,1,50.01239770837068,2,0,1,0,1
0,0,0,1,0,0,0,1,19.62487929793778,2,0,1,0,1
0,0,0,3,2,0,0,1,75.08469675921414,2,0,0,1,1
0,0,0,1,2,0,0,1,70.07105233707892,2,0,1,0,1
0,0,0,11,2,0,0,1,94.06097199099644,2,1,0,0,1
0,0,0,3,2,0,0,0,74.9355683210755,2,1,0,0,1
0,0,0,1,2,0,0,0,84.36059201956567,2,1,0,0,1
0,0,0,23,2,0,0,1,90.59392835566211,2,0,0,0,1
0,0,0,6,2,0,0,1,98.62328474491234,2,1,0,0,1
0,1,0,10,1,0,0,1,66.79796922034411,2,1,0,0,1
0,0,0,30,2,0,0,0,91.23803296933784,2,0,0,0,1
0,0,0,15,1,0,0,0,50.559423990853645,2,1,0,0,1
0,0,0,1,2,0,0,1,74.35487628468377,2,0,0,1,1
0,0,0,5,1,0,0,0,69.10574133023685,2,0,0,0,1
0,1,0,4,2,0,0,1,100.11924432950737,2,0,0,0,1
0,0,0,3,1,0,0,0,45.174364658153905,2,1,0,0,1
0,0,0,1,0,0,0,1,19.77575865529259,2,0,1,0,1
0,0,0,66,2,0,0,1,103.86914034284605,2,0,0,1,1
0,0,0,1,1,0,0,0,30.269097882427495,2,0,0,1,1
0,0,0,2,2,0,0,1,80.53283179990193,2,1,0,0,1
1,0,0,26,2,1,0,1,101.74777207212072,2,0,0,0,1
0,0,0,2,1,0,0,1,48.22577635997215,2,1,0,0,1
0,0,0,21,2,0,0,1,95.19652128131654,2,0,0,1,1
0,0,0,30,1,0,0,0,34.780625411546175,2,0,0,0,1
0,0,0,1,1,0,0,0,31.132481808670363,2,0,1,0,1
0,0,0,27,2,0,0,1,92.99712774553474,2,0,1,0,1
1,0,0,22,2,0,0,1,94.66928795796228,2,1,0,0,1
1,0,0,41,2,0,0,1,84.17353031458083,2,0,0,0,1
0,0,0,2,2,0,0,0,74.97506420958317,2,0,0,0,1
0,0,0,15,2,0,0,1,80.61023718516459,2,1,0,0,1
0,0,0,5,0,0,0,0,20.829618011181623,2,0,0,0,1
0,0,0,48,2,0,0,1,103.47331700125031,1,0,0,1,1
0,0,0,1,1,0,0,0,45.3,2,1,0,0,1
0,0,0,9,1,0,0,1,45.45719578451323,2,1,0,0,1
0,1,0,65,2,0,0,1,91.2546204264543,2,0,0,1,1
0,0,0,1,0,0,0,1,19.72239060196194,2,0,1,0,1
0,1,0,23,2,0,0,1,99.40921747816274,2,0,0,0,1
0,0,0,3,1,0,0,1,50.168296757401,2,1,0,0,1
0,0,0,22,1,0,0,1,48.77752837944249,1,0,0,1,1
0,0,0,10,2,0,0,1,74.22300095475467,2,1,0,0,1
1,0,0,8,2,0,0,1,80.97803563038873,2,1,0,0,1
0,1,0,18,2,0,0,1,94.65061567038924,2,1,0,0,1
0,0,0,15,1,0,0,1,55.70215194164954,1,0,1,0,1
0,0,0,28,2,0,0,1,74.80779657481135,2,0,0,0,1
0,0,0,23,2,0,0,1,90.49222459017497,2,0,0,0,1
0,0,0,1,1,0,0,0,45.486257135946474,2,0,1,0,1
0,0,0,23,2,0,0,1,103.5065113742308,2,0,1,0,1
0,0,0,41,2,0,0,1,105.81208146678455,2,0,0,0,1
0,1,0,40,2,0,0,1,98.66173856282936,1,0,0,1,1
0,0,1,1,0,0,0,0,19.415358489462857,2,0,1,0,1
0,0,0,1,2,0,0,0,84.35405019190655,2,1,0,0,1
1,0,0,9,2,0,0,1,74.54091688453977,2,1,0,0,1
0,0,0,52,2,0,0,0,82.0396408916999,2,1,0,0,1
0,1,1,18,2,0,1,0,99.4587657218266,1,0,0,1,1
0,0,0,1,1,0,0,0,45.53764662278452,2,0,1,0,1
0,0,0,1,2,0,0,1,88.43829534099633,2,1,0,0,1
0,1,0,14,2,0,0,1,100.64809842432295,2,1,0,0,1
0,0,0,1,0,0,0,0,24.064279718940252,2,0,1,0,1
0,0,0,40,1,0,0,0,29.369805966588494,2,0,0,0,1
0,0,0,1,1,0,0,1,55.0,2,0,0,0,1
0,0,0,1,1,0,0,1,25.274502040344952,2,1,0,0,1
0,0,0,1,1,0,0,0,45.560446634877216,2,1,0,0,1
1,0,0,1,2,0,0,1,93.8464946936765,2,1,0,0,1
0,0,0,8,2,0,0,0,95.21877724605108,2,0,0,0,1
0,0,0,38,2,0,0,1,95.0729738123712,1,1,0,0,1
0,0,0,27,2,0,0,1,78.16100261566496,2,1,0,0,1
1,0,0,5,2,0,0,0,74.39503545062155,2,1,0,0,1
1,0,0,16,2,0,0,1,96.037697056258,2,1,0,0,1
0,0,0,10,1,0,0,0,53.977972584379,2,1,0,0,1
0,1,0,13,1,0,0,1,74.71974334552532,1,0,0,0,1
1,0,0,50,2,0,0,1,97.12314960932785,2,1,0,0,1
0,0,0,35,2,0,0,1,75.327311807912,2,1,0,0,1
0,0,0,23,2,0,0,1,89.89587196325567,2,0,0,0,1
0,1,0,30,0,0,0,0,19.557918284412175,2,0,0,0,1
1,1,0,27,2,0,0,1,95.51133627441926,2,1,0,0,1
0,0,0,57,1,0,0,1,43.70401867399281,2,1,0,0,1
0,0,0,33,2,0,0,1,79.65801587801064,2,0,0,0,1
0,0,0,51,2,0,0,1,86.59594351610004,2,1,0,0,1
0,0,0,39,2,0,0,1,96.27236891550149,1,0,0,0,1
0,0,0,12,2,0,0,1,84.38724358772545,2,1,0,0,1
0,0,0,12,1,0,0,0,74.23523821143392,1,0,1,0,1
0,0,0,2,1,0,0,1,54.46787726248712,2,0,0,0,1
0,0,0,16,2,0,0,0,71.259004454116,2,0,0,0,1
0,0,0,1,0,0,0,0,19.641079085945513,2,0,1,0,1
0,0,0,11,2,0,0,1,101.26310597609292,2,1,0,0,1
0,0,0,3,2,0,0,0,70.37502108034045,2,1,0,0,1
1,1,0,8,2,0,0,1,80.60440787235946,2,0,0,1,1
0,0,0,18,2,0,0,1,94.71934843266358,2,1,0,0,1
0,0,0,10,2,0,0,1,98.55740756812989,2,1,0,0,1
0,0,0,2,1,0,0,1,49.744198268765786,2,0,1,0,1
0,0,0,32,2,0,0,0,106.65669621486136,2,0,0,1,1
0,0,0,1,2,0,0,0,78.24192094485353,2,1,0,0,1
0,1,0,43,1,0,0,0,55.348399477157,1,0,0,1,1
1,0,0,1,1,0,0,1,24.854152512587962,2,0,1,0,1
0,0,0,1,1,1,0,1,54.60523058028514,2,1,0,0,1
0,0,0,23,2,0,0,1,99.03585199431944,2,1,0,0,1
0,0,0,15,1,0,0,0,55.07388349607995,2,0,0,0,1
0,0,0,9,1,0,0,1,72.33453197339391,2,0,0,0,1
0,0,0,3,2,0,0,1,76.89444301766635,2,1,0,0,1
0,0,0,1,2,0,0,1,69.66502872874796,2,1,0,0,1
0,0,0,8,2,0,0,0,100.83832432804188,2,1,0,0,1
0,1,0,3,2,0,0,1,74.60624536990647,2,0,0,1,1
0,0,0,1,1,0,0,1,50.61143760159053,2,1,0,0,1
0,0,0,2,2,0,0,0,70.0180119237631,2,0,0,1,1
0,0,0,10,2,0,0,1,100.58340782348805,2,1,0,0,1
0,0,0,1,1,0,0,1,44.63256695553832,2,0,0,1,1
0,0,0,1,2,0,0,1,79.59780183125484,2,1,0,0,1
0,0,0,16,1,0,0,1,64.80884478218728,2,0,0,0,1
0,0,0,30,2,0,0,0,85.13581244233497,2,1,0,0,1
0,0,0,1,2,0,0,0,68.69690256418413,2,1,0,0,1
0,0,0,50,2,0,0,1,95.264393360611,1,1,0,0,1
0,0,0,5,2,0,0,1,85.19432564860341,2,1,0,0,1
1,0,0,29,2,0,0,0,98.61854845419657,2,1,0,0,1
0,0,0,8,2,0,0,0,70.78127008368699,2,1,0,0,1
0,0,0,68,2,1,1,1,118.17848141184179,1,0,0,1,1
0,0,0,13,1,0,0,1,75.1450160860219,1,0,1,0,1
0,0,0,6,2,0,0,1,86.05499245568593,2,1,0,0,1
0,0,0,15,2,0,0,1,74.98726641698589,2,0,0,1,1
1,0,0,7,2,0,0,1,94.48376115744082,2,0,0,1,1
0,1,0,47,2,0,0,0,81.11841359755675,2,0,0,0,1
0,0,0,1,2,0,0,1,79.81680156577163,2,0,1,0,1
0,1,0,20,2,0,0,0,82.62912443128089,2,1,0,0,1
0,0,0,1,1,0,0,1,56.02877334343966,2,0,0,0,1
0,0,0,1,0,0,0,0,20.64449257305923,2,0,1,0,1
0,0,0,13,2,0,0,1,100.3813992043172,2,1,0,0,1
1,0,0,9,2,0,0,1,84.86502931885974,2,1,0,0,1
0,0,0,8,2,0,0,1,69.79119376139857,2,0,0,0,1
0,0,0,5,2,0,0,1,79.94850380377612,2,0,0,1,1
0,0,0,4,2,0,0,1,70.14136545838187,2,0,0,0,1
0,0,0,9,2,0,0,1,85.2308955838379,2,1,0,0,1
0,0,0,3,1,0,0,0,53.50514832750955,2,0,0,0,1
0,0,0,31,2,0,0,1,90.19009711523255,2,0,0,0,1
0,0,0,7,2,0,0,1,99.09861030086284,2,0,0,0,1
1,0,0,2,2,0,0,1,93.85,2,1,0,0,1
0,0,0,41,1,0,0,0,72.82945942816079,1,0,0,1,1
0,0,0,2,2,0,0,1,80.44654108208184,2,1,0,0,1
0,0,0,5,0,0,0,0,19.89451113873808,2,0,0,1,1
0,0,0,25,2,0,0,1,99.79680898172998,2,1,0,0,1
0,0,0,1,2,0,0,1,89.31286172609755,2,1,0,0,1
0,0,0,37,2,0,0,1,95.95583340995432,2,1,0,0,1
0,0,0,5,2,0,0,1,81.29853078413954,2,1,0,0,1
0,0,0,58,1,0,0,1,40.49244995074651,2,0,0,0,1
1,0,0,41,2,0,0,1,113.16530808570555,2,0,0,0,1
0,0,0,2,2,0,0,1,80.29676767836973,2,1,0,0,1
0,0,0,1,2,0,0,1,84.67440818389235,2,0,0,0,1
0,0,0,1,0,0,0,1,19.338850231113067,2,0,1,0,1
0,0,0,1,2,0,0,1,69.79442183344801,2,1,0,0,1
0,0,0,10,2,0,0,1,84.60474090705048,2,0,0,0,1
0,0,0,2,1,0,0,0,67.43339985347002,2,0,0,1,1
0,0,0,22,2,0,0,1,89.98200411658517,2,1,0,0,1
1,0,0,1,2,0,0,1,90.84621901469035,2,1,0,0,1
0,0,0,52,2,0,1,0,111.13370302432654,1,0,0,0,1
0,0,0,49,1,1,0,1,59.77559046625092,1,0,0,0,1
0,0,0,7,1,0,1,0,71.03642891660884,2,0,0,0,1
0,1,0,56,2,0,0,1,98.36217375594126,1,1,0,0,1
0,0,0,68,2,1,1,0,115.85449364361965,0,0,0,1,1
0,0,0,9,2,0,0,0,98.33187543065699,2,0,0,1,1
0,0,0,45,2,0,0,1,88.34453303613151,2,0,0,0,1
0,0,0,3,2,0,0,1,98.9084134608095,2,0,0,1,1
0,1,1,13,2,0,0,1,74.44596071906275,2,0,0,1,1
0,0,0,25,2,0,0,1,90.36990876891271,1,1,0,0,1
0,0,0,36,2,0,0,1,84.09412887369653,2,0,0,0,1
0,0,0,9,2,0,0,1,94.85983661171899,2,0,0,0,1
0,0,0,1,2,0,0,1,75.52551998001152,2,1,0,0,1
0,0,0,71,2,1,1,0,117.22587147777531,1,0,0,1,1
0,1,0,47,2,0,0,1,83.36365686073748,2,0,0,0,1
0,1,0,10,2,0,0,1,100.0137398222519,2,1,0,0,1
0,0,0,39,1,0,0,0,70.19924903018081,1,0,0,1,1
0,0,0,59,0,0,0,0,19.36114117918217,0,0,1,0,1
0,0,0,13,2,0,0,1,100.50477494635899,2,1,0,0,1
0,0,0,4,2,0,0,1,69.93514573915421,2,1,0,0,1
0,0,0,42,1,0,0,0,65.52180565387685,1,0,0,1,1
0,0,0,3,1,0,0,0,55.19995833891976,2,0,0,0,1
0,1,0,11,0,0,0,0,19.825172547569586,1,0,0,0,1
1,0,0,14,2,0,0,0,89.9459570862015,2,0,0,0,1
0,0,0,1,0,0,0,1,20.114305229217294,2,0,1,0,1
1,1,0,57,1,0,0,1,45.015408745195614,2,1,0,0,1
0,1,0,11,2,0,0,1,80.47505425016877,2,0,0,0,1
0,0,0,1,0,0,0,0,20.06144697519707,2,0,1,0,1
0,0,0,1,1,0,0,0,54.45144780753905,2,1,0,0,1
0,0,0,25,2,0,0,1,84.72356639177079,2,1,0,0,1
0,0,0,1,1,0,0,1,34.950267265083866,2,1,0,0,1
0,0,0,6,1,0,1,1,49.99524393267203,2,0,0,1,1
0,0,0,1,2,0,0,1,94.18923002033934,2,1,0,0,1
0,0,0,8,0,0,0,0,20.22041787151427,1,0,1,0,1
0,0,0,7,1,0,0,1,70.31561156531318,2,0,0,0,1
0,0,0,1,1,0,0,1,48.98828867531774,2,0,1,0,1
0,0,0,9,1,0,0,1,34.7620448204668,2,0,0,0,1
0,0,0,9,2,1,0,1,104.35221162824945,2,0,0,0,1
0,0,0,1,1,0,0,1,24.95088371448516,2,1,0,0,1
0,0,0,35,2,0,0,1,101.6462468230599,2,0,0,0,1
1,0,0,43,2,0,1,1,110.41757415416627,2,0,0,1,1
0,0,0,23,1,1,0,1,51.10217841743372,2,0,0,0,1
1,0,0,19,2,0,0,0,90.71134726786337,2,1,0,0,1
0,0,0,10,2,0,0,1,94.82050380691439,2,1,0,0,1
0,0,0,4,2,0,0,1,79.3729815490395,2,1,0,0,1
0,0,0,1,0,0,0,0,19.879172651275766,2,1,0,0,1
0,0,0,3,2,0,0,0,74.49135304523477,2,0,0,0,1
0,0,0,1,0,0,0,1,20.156881909870105,2,0,0,1,1
0,0,0,1,0,0,0,0,20.00136537479058,2,0,1,0,1
0,1,0,42,1,0,0,0,56.138971673766214,2,1,0,0,1
0,0,0,15,2,0,0,1,75.33867592562686,2,0,1,0,1
1,0,0,4,2,0,0,1,89.27969843219182,2,1,0,0,1
0,0,0,3,0,0,0,0,20.167670756748425,2,0,1,0,1
1,0,0,66,1,0,0,1,80.47489319425611,1,0,0,1,1
0,1,0,14,2,0,0,1,85.85487633501498,2,1,0,0,1
0,0,0,2,1,0,0,1,54.736808281896955,2,0,0,1,1
0,0,0,9,2,0,0,1,74.77307510212806,2,0,0,1,1
0,0,0,1,1,0,0,0,60.23348517809952,2,0,0,0,1
0,0,0,1,2,0,0,1,75.37428695122051,2,1,0,0,1
0,1,0,33,2,0,0,1,79.55472015843088,2,0,0,0,1
0,1,1,30,2,0,0,1,99.11164807563894,2,1,0,0,1
0,0,0,1,2,0,0,1,69.57385727021972,2,1,0,0,1
0,0,0,1,1,0,0,0,54.74395645341402,2,0,0,0,1
0,0,0,44,2,0,0,1,78.92005578203354,2,1,0,0,1
0,0,0,1,0,0,0,0,20.5,2,0,1,0,1
0,0,0,16,2,0,0,0,89.14111839031231,2,0,0,1,1
0,0,0,41,2,0,0,1,105.29811997369548,2,1,0,0,1
0,0,0,41,1,0,0,1,49.013143051974076,2,0,0,1,1
0,0,0,3,2,0,0,0,74.43481100884597,2,0,0,1,1
0,1,1,7,1,0,0,0,49.19832988642054,1,1,0,0,1
0,0,0,2,2,0,0,1,75.51860576466434,2,1,0,0,1
0,0,0,3,2,0,1,1,98.58597875880723,2,0,0,0,1
0,0,0,23,2,0,0,0,75.5174607178874,2,0,0,1,1
0,0,0,29,1,1,0,0,68.75500872628628,2,0,0,1,1
0,0,0,3,2,0,0,1,78.52598661494223,2,1,0,0,1
0,1,0,7,2,0,0,1,83.8870919477886,2,1,0,0,1
0,0,0,2,1,0,0,0,44.83390291428166,2,0,1,0,1
0,0,0,1,2,0,0,0,79.77982471465842,2,1,0,0,1
0,0,0,15,2,0,0,0,86.09575878530227,2,0,0,0,1
0,1,0,3,1,0,0,1,35.3727489949561,2,0,0,0,1
0,0,0,12,2,0,1,1,98.96798494658272,2,0,0,0,1
1,0,0,4,2,0,0,1,74.83931242823796,2,1,0,0,1
0,0,0,1,2,0,0,0,69.75,2,0,0,1,1
0,0,0,1,0,0,0,1,20.2,2,0,1,0,1
0,0,0,1,1,0,0,0,50.45,2,0,1,0,1
0,0,0,2,2,0,0,1,85.89105490598769,2,1,0,0,1
0,0,0,1,0,0,0,1,20.197097421044464,2,0,1,0,1
0,0,0,10,2,0,0,0,89.53683900450903,2,0,0,0,1
0,0,0,4,2,0,0,1,80.05826812856682,2,1,0,0,1
0,0,0,26,2,0,0,0,90.15418122164314,2,1,0,0,1
0,0,0,9,2,0,0,1,95.15971008124784,2,1,0,0,1
0,0,0,32,2,0,0,0,85.08084399553022,1,1,0,0,1
0,1,1,9,1,0,0,0,29.79252214354441,2,0,0,0,1
0,0,0,3,2,0,0,1,101.3268572520029,2,1,0,0,1
0,0,0,1,2,0,0,1,69.5859573830616,2,1,0,0,1
0,0,0,2,2,0,0,1,69.76391220440793,2,0,0,1,1
0,0,0,7,2,0,0,1,79.20176437364677,2,1,0,0,1
0,0,0,6,2,0,0,1,69.23176818943557,2,0,0,0,1
0,1,0,32,2,0,0,1,93.62400250532546,1,1,0,0,1
0,0,0,68,2,1,1,0,115.88683334673412,0,0,0,1,1
0,0,0,22,2,0,1,1,90.50727096764945,2,0,0,0,1
0,0,0,60,2,0,0,1,105.92851580835402,1,1,0,0,1
0,1,0,1,1,0,0,0,40.12251816838096,2,1,0,0,1
0,0,0,43,1,0,0,0,30.270668078923052,2,0,0,0,1
0,0,1,11,0,0,0,0,19.224075993697827,2,0,0,0,1
0,0,0,1,1,0,0,1,34.816757191329366,2,1,0,0,1
0,0,0,53,1,0,0,1,54.495003134978234,2,0,0,0,1
0,0,1,1,2,0,0,1,74.03790988336168,2,0,0,0,1
0,0,0,22,2,0,1,1,90.54096815872083,2,0,0,0,1
1,1,0,10,2,0,0,0,85.97453315076753,2,1,0,0,1
1,1,0,50,2,0,0,1,94.58834176213095,2,0,0,0,1
0,0,0,3,1,0,0,1,49.427291531642545,2,1,0,0,1
0,0,0,39,1,1,0,1,46.54046799891256,1,0,0,0,1
0,0,0,12,2,0,0,1,84.45,2,1,0,0,1
0,1,1,50,2,0,0,0,103.71456718571596,2,0,0,0,1
0,0,0,1,2,0,0,0,79.89350328433952,2,0,0,1,1
0,0,0,55,2,0,0,0,112.18962819107446,0,0,0,0,1
0,0,0,1,1,0,0,1,44.45108285282332,2,1,0,0,1
0,1,0,24,2,0,0,1,104.65698389311792,2,0,0,0,1
0,0,0,1,1,0,0,0,50.46475718432705,2,1,0,0,1
0,0,0,15,2,0,0,0,69.34526117113604,2,0,0,1,1
0,0,0,7,2,0,0,0,73.97923216695848,2,0,1,0,1
0,0,0,1,2,0,0,1,79.87995799293623,2,1,0,0,1
0,1,0,7,2,0,0,1,84.8049328433791,2,1,0,0,1
0,0,0,1,0,0,0,0,19.622354828148598,2,0,1,0,1
0,1,0,52,2,0,0,1,104.33354961104526,2,1,0,0,1
0,1,0,42,2,0,0,1,76.38604492854866,2,0,0,1,1
0,0,0,5,1,0,1,1,49.16220268816587,2,1,0,0,1
0,1,0,30,2,0,0,0,94.01317605468608,2,0,0,0,1
0,0,0,1,0,0,0,0,19.656665861498777,2,0,1,0,1
0,0,0,41,1,0,0,1,73.73685339452877,1,1,0,0,1
0,0,0,19,2,0,0,0,71.94609569651331,2,0,0,0,1
0,0,0,31,2,0,0,1,103.47247446231817,1,1,0,0,1
1,0,0,1,2,0,0,1,69.73455876562159,2,1,0,0,1
1,0,0,1,2,0,0,1,74.13020976164078,2,1,0,0,1
1,0,0,13,2,0,0,0,90.471055048102,2,0,0,0,1
0,0,0,12,1,0,0,0,49.34519108884844,2,0,0,1,1
0,0,0,35,2,0,0,0,90.7725297794001,2,1,0,0,1
0,0,0,1,2,0,0,1,79.50487144716452,2,0,0,0,1
0,0,0,30,1,0,1,0,85.27401988833739,1,0,0,0,1
0,0,0,1,2,0,0,1,81.07407469046319,2,1,0,0,1
0,0,0,1,1,0,0,1,25.19031906781199,2,1,0,0,1
0,0,0,19,1,0,0,1,55.34038409601196,1,0,0,0,1
1,1,0,47,2,0,0,0,70.69148868187638,2,0,0,0,1
0,0,0,1,1,0,0,1,24.785744356240144,2,1,0,0,1
0,1,0,32,2,0,0,1,104.38414192748229,2,1,0,0,1
0,0,0,7,2,0,0,1,94.36357438398933,2,1,0,0,1
0,1,0,1,1,0,0,1,24.012551119852844,2,1,0,0,1
0,0,0,2,1,0,0,0,44.44229175588959,2,1,0,0,1
0,0,0,1,2,0,0,1,89.06057913604239,2,1,0,0,1
0,0,0,1,2,0,0,1,73.81684636243274,2,0,1,0,1
0,0,0,26,2,0,0,1,94.8001430975545,2,0,0,0,1
0,0,0,4,2,0,0,1,85.34903497032768,2,1,0,0,1
0,0,0,28,2,0,0,1,89.51265061898103,2,1,0,0,1
0,0,0,4,2,0,0,1,80.5797768001601,2,1,0,0,1
0,0,0,5,2,0,0,1,80.94319717848998,2,1,0,0,1
0,0,0,7,1,0,0,1,74.43539080144448,2,1,0,0,1
0,0,0,23,2,0,0,0,75.70140266835558,2,0,0,0,1
1,0,0,1,2,0,0,1,69.61822897554879,2,1,0,0,1
0,0,0,12,1,0,0,0,49.76646549426659,2,0,0,1,1
0,0,0,1,2,0,0,1,71.38461909376318,2,0,1,0,1
0,1,0,72,2,0,0,1,103.65933981344259,0,0,0,0,1
0,0,0,47,2,0,1,1,95.22609188624922,1,0,0,0,1
0,1,0,7,2,0,0,1,84.70731612069216,2,1,0,0,1
0,0,0,27,2,1,0,1,75.17095734693919,2,0,0,1,1
0,0,0,1,1,0,0,1,35.12031992809795,2,1,0,0,1
0,0,0,6,2,0,0,1,84.4367198114792,2,1,0,0,1
0,0,0,1,1,0,0,0,59.28717041473105,2,1,0,0,1
0,0,0,15,2,0,0,1,93.21115075261909,2,0,0,0,1
0,0,0,11,1,0,0,0,29.279612786448855,2,0,0,0,1
0,0,0,7,0,0,0,0,19.300808565527163,2,0,0,0,1
0,0,0,12,2,0,0,1,106.9214067808713,2,1,0,0,1
0,0,0,1,2,0,0,1,74.56648590955102,2,0,1,0,1
0,0,0,3,1,0,0,0,24.36406715482795,2,0,0,0,1
0,1,0,23,1,1,0,0,54.711142935265876,2,1,0,0,1
0,0,0,6,2,0,0,1,90.94509093240401,2,1,0,0,1
1,0,0,1,2,0,0,0,78.46146058745813,2,1,0,0,1
1,0,0,25,2,0,0,0,105.90741431783098,2,0,0,0,1
1,1,0,65,2,0,0,0,105.58298681656017,1,0,0,1,1
0,0,0,1,2,0,0,1,69.61321524343352,2,1,0,0,1
0,0,0,3,2,0,0,1,78.80251672864894,2,1,0,0,1
0,0,0,1,2,0,0,1,85.0,2,1,0,0,1
0,0,0,5,2,0,0,1,91.39373307665865,2,1,0,0,1
0,0,0,16,1,0,0,1,38.29466910479932,2,0,0,0,1
0,0,0,66,1,0,0,1,79.98384066213623,0,0,0,0,1
0,1,0,70,2,0,0,0,97.95174199319852,0,0,0,1,1
0,1,0,65,2,0,0,1,104.42650262317683,1,1,0,0,1
0,0,0,12,2,0,0,1,83.71839867562348,2,1,0,0,1
0,0,0,6,2,0,0,0,89.30496201223254,2,0,0,0,1
1,0,0,1,2,0,0,1,85.57729012607945,2,1,0,0,1
0,1,1,30,2,0,0,1,90.23403911953262,2,1,0,0,1
0,0,0,3,1,0,0,0,25.010890860361677,2,1,0,0,1
0,0,0,63,2,0,0,1,107.59678206355662,1,1,0,0,1
0,0,0,31,1,0,1,1,79.65834103339088,1,0,0,0,1
0,0,0,21,1,0,0,1,48.904095684819055,2,0,0,0,1
0,0,0,1,2,0,0,1,86.13622215762081,2,0,1,0,1
0,1,0,11,0,0,0,0,19.812209128112784,1,0,0,0,1
0,0,0,1,2,0,0,1,93.86270722656606,2,1,0,0,1
0,0,0,12,2,0,0,0,88.64453216193499,2,1,0,0,1
0,0,0,2,1,0,0,1,30.250579638411708,2,1,0,0,1
0,0,0,34,2,0,0,1,100.23989130255333,2,1,0,0,1
0,0,0,1,0,0,0,0,20.090187962606645,2,0,0,0,1
0,0,0,5,1,0,0,1,69.93394178487367,2,1,0,0,1
0,0,0,1,1,0,0,1,59.98213061443019,2,1,0,0,1
0,0,0,1,0,0,0,1,19.6,2,0,1,0,1
1,1,0,1,2,0,0,1,74.44909186243453,2,1,0,0,1
0,0,0,15,2,0,0,1,80.68263495846,2,1,0,0,1
0,0,0,16,2,0,0,1,73.85,2,0,0,1,1
1,0,0,47,2,0,0,0,85.28082776646875,2,0,0,0,1
0,1,0,9,2,0,0,0,91.02953922969212,2,0,0,0,1
0,1,1,7,1,0,0,0,49.34017806674168,2,1,0,0,1
0,0,0,2,1,0,0,0,29.676637866912046,2,0,0,0,1
0,0,0,45,1,0,0,0,54.332297010226796,0,0,0,0,1
0,0,0,1,2,0,0,0,79.6449720153543,2,1,0,0,1
0,0,0,3,2,0,0,0,101.39220806057487,2,0,0,0,1
0,0,0,7,2,0,0,1,99.13127297035052,2,0,0,0,1
0,0,0,1,1,0,0,1,45.635147631593206,2,1,0,0,1
1,1,0,24,1,0,0,0,39.69262781389059,2,0,0,1,1
0,1,0,58,2,0,0,0,99.80456141054117,2,1,0,0,1
0,0,0,27,2,1,0,1,75.01307929943472,2,0,0,1,1
0,0,0,1,2,0,0,1,91.09456898832624,2,1,0,0,1
0,0,0,2,2,0,0,0,83.80825485751713,2,1,0,0,1
0,0,0,3,1,0,0,0,53.90408518655877,2,0,0,0,1
0,1,0,30,2,0,0,1,94.33000105056544,2,0,0,0,1
0,0,0,1,2,0,0,0,80.13647030224837,2,1,0,0,1
0,0,0,6,2,0,0,1,90.11943699991065,2,1,0,0,1
